hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
17477,585468707472408576,-7.01417,30.8532,-221.66,-0.105719,0.427018,-3.16753,1.16131e-05
17478,90075153643339776,-13.1507,28.7077,-260.629,-0.0946273,0.22847,-2.1397,1.2457e-05
17479,797141532091088896,-6.02291,31.1998,-250.033,-0.196823,1.06461,-8.4624,2.24443e-05
17480,954768824719114240,-4.65715,31.6773,-246.776,-0.268903,1.75416,-13.0151,3.26903e-05
17481,873699702099410944,-3.06581,32.2337,-223.062,-0.0561924,0.488172,-3.41722,1.4789e-05
17482,355787531658199040,-3.09585,32.2232,-248.92,-0.023032,0.340186,-2.60375,1.16131e-05
17483,270217764348624896,-9.93791,29.831,-248.656,-0.176815,0.500158,-4.05429,1.30711e-05
17484,225188158986256384,-7.05034,30.8406,-223.346,-0.0586316,0.300015,-2.09702,1.2457e-05
17485,734118075342782464,-1.95628,32.6216,-236.793,-0.133367,0.574797,-3.89268,1.30563e-05
17486,734091549624762368,-11.244,29.3743,-212.294,-0.153568,0.428018,-3.03014,1.07578e-05
17487,180145222045401088,-0.673493,33.0701,-271.623,-0.0512601,2.09241,-17.8805,3.34887e-05
17488,4504767858475008,-8.79434,30.2308,-210.983,-0.249213,0.821767,-5.75467,1.96153e-05
17489,864707414971121664,-11.589,29.2537,-243.571,-0.0792593,0.224813,-1.83208,9.46525e-06
17490,103589388499288064,-4.95398,31.5735,-232.073,-0.07695,0.551735,-4.01686,     0
17491,94579234307047424,-5.25855,31.467,-242.533,-0.0597361,0.41931,-3.3027,1.16131e-05
17492,166641982305730560,-13.5181,28.5792,-255.265,-0.245181,0.53944,-4.7385,1.88572e-05
17493,238694628541333504,-9.9626,29.8223,-231.896,-0.0731821,0.249449,-1.96691,     0
17494,585469325947699200,-5.20886,31.4844,-258.557,-0.0825389,0.443201,-3.74662,1.35552e-05
17495,639513552268296192,1.39411,33.793,-259.37,0.0234991,0.324337,-2.53258,1.13863e-05
17496,211671381509668864,-7.2636,30.766,-235.941,-0.0937715,0.440106,-3.40799,1.07578e-05
17497,211690004487864320,-10.1206,29.7671,-210.615,-0.0422443,0.154612,-1.0883,1.2457e-05
17498,779123560168816640,-15.6427,28.1826,-269.624,-0.208132,0.355035,-3.405,1.35552e-05
17499,864707414971121664,-12.2684,31.1965,-259.388,-0.0783291,0.225391,-1.83198,8.45563e-06
17500,535933921934704640,-23.8651,20.8383,-278.828,-0.292063,0.266604,-3.54762,1.35552e-05
17501,779129538763292672,-22.2427,22.2874,-253.825,-0.246353,0.261133,-2.86075,1.4789e-05
17502,689053079449894912,-21.1242,23.2865,-246.574,-0.27893,0.292484,-3.19588,1.07578e-05
17503,0,-12.4264,31.0554,-220.734,-280743,516290,-809091,     0
17504,662038765950205952,-18.2608,25.8441,-231.181,-0.270957,0.399483,-3.37138,1.2457e-05
17505,225193038069104640,-21.2153,23.2051,-261.563,-0.49227,0.524568,-5.86185,1.6832e-05
17506,360289000981790720,-21.3017,23.1279,-267.266,-0.385607,0.431587,-4.87882,1.40125e-05
17507,0,-22.8445,21.7499,-274.33,11986.7,786215,-617837,     0
17508,535931035716681728,-19.1365,25.0619,-239.961,-0.285259,0.357943,-3.56504,1.4789e-05
17509,63050600941617152,-19.7376,24.525,-222.732,-1.33269,1.63912,-14.904,5.29409e-05
17510,571957771168129026,-18.4069,25.7136,-224.565,-0.128974,0.168787,-0.192515,1.4789e-05
17511,396316904647557120,-13.6271,29.983,-257.393,-0.803674,1.78977,-15.594,4.06164e-05
17512,734091549624762368,-11.9852,31.4495,-226.977,-0.152013,0.428292,-3.03013,9.43373e-06
17513,837687054157479936,-23.7322,20.957,-259.11,-0.594604,0.512366,-6.14514,2.15197e-05
17514,864704666192052224,-21.7748,22.7053,-215.708,-0.145991,0.165351,-1.50233,     0
17515,468377865939845120,-20.5278,23.8192,-228.469,-0.169518,0.183026,-1.83482,1.07578e-05
17516,90075153643339776,-13.6632,29.9507,-272.263,-0.093986,0.228714,-2.13965,1.06451e-05
17517,571961069686226944,-20.5127,23.8327,-265.068,-0.208602,0.227414,-2.63441,1.07578e-05
17518,153142590856757248,-16.1417,27.7369,-234.746,-0.124239,0.234377,-1.96186,1.16131e-05
17519,391815504043442176,-16.3132,27.5837,-279.472,-0.274162,0.443858,-4.39819,1.20167e-05
17520,954765251306323968,-22.5766,21.9892,-243.322,-0.39592,0.373217,-3.99323,1.24325e-05
17521,166641982305730560,-14.0028,29.6474,-264.645,-0.24371,0.539565,-4.73852,1.50857e-05
17522,126101682919571456,-15.225,28.5557,-253.368,-0.424743,0.775461,-7.03598,2.65134e-05
17523,166640745355149312,-19.7747,24.4919,-275.717,-0.460851,0.585886,-6.47386,1.40418e-05
17524,103591518803066880,-22.2105,22.3161,-252.711,-0.328869,0.316086,-3.63663,1.2457e-05
17525,445880483646013440,-17.875,26.1886,-241.287,-0.151806,0.178334,-1.55591,1.35552e-05
17526,153125067390189568,-29.2931,11.6338,-262.05,-0.729006,0.299076,-6.60015,     0
17527,837671317397307392,-24.8179,20.9208,-218.186,-0.616432,0.507434,-5.09244,1.71612e-05
17528,747600699239432192,-27.979,14.361,-237.581,-0.796748,0.419378,-6.81157,2.98017e-05
17529,779129538763292672,-23.51,23.6348,-268.564,-0.245476,0.261868,-2.86072,1.21598e-05
17530,355786638305001472,-28.5105,13.2579,-272.94,-0.604399,0.291115,-5.79215,1.14046e-05
17531,112594801047633920,-28.4033,13.4804,-218.126,-0.529983,0.262011,-4.09757,1.42692e-05
17532,517914300744990720,-26.4628,17.5073,-227.005,-0.414881,0.262735,-3.41476,1.35552e-05
17533,689053079449894912,-22.8227,25.0611,-265.999,-0.280392,0.291229,-3.19582,9.43373e-06
17534,878207012578525184,-26.2799,17.8869,-264.998,-0.269652,0.194985,-2.79547,1.16131e-05
17535,391816466116116480,-26.2845,17.8773,-228.386,-0.227677,0.166242,-1.9417,1.35552e-05
17536,657527263583010816,-26.1232,18.2121,-244.477,-0.442934,0.297352,-4.03351,1.22234e-05
17537,315253691902853120,-26.3266,17.7899,-229.067,-0.149711,0.112424,-1.3583,1.2457e-05
17538,698058491998240768,-25.417,19.6775,-262.874,-0.303989,0.246901,-3.25654,1.16131e-05
17539,211690760402108416,-25.3318,19.8543,-215.522,-0.58595,0.470918,-5.11188,     0
17540,103591518803066880,-23.534,23.5851,-267.329,-0.329695,0.315676,-3.63654,1.06451e-05
17541,671073315556687872,-29.2593,11.7041,-231.188,-0.209722,0.0932188,-1.66854,1.07578e-05
17542,734098352852959232,-27.6309,15.0833,-255.433,-0.309038,0.157788,-2.78572,1.2457e-05
17543,837687054157479936,-24.4872,21.6071,-266.911,-0.5955,0.511677,-6.14506,1.7694e-05
17544,4504630419521536,-29.1594,11.9114,-237.589,-0.650491,0.275767,-5.33177,1.65813e-05
17545,864704666192052224,-23.1842,24.3109,-230.258,-0.145437,0.16704,-1.50215,     0
17546,837672829225795584,-22.7642,25.1826,-214.127,-1.14774,1.25305,-10.1552,2.75154e-05
17547,842175123183108096,-28.3189,13.6555,-230.023,-0.358824,0.163301,-2.86838,1.4789e-05
17548,324261990669221888,-29.3899,11.4329,-241.845,-0.508939,0.207796,-4.18235,1.9611e-05
17549,788131652776755200,-28.1212,14.0657,-241.121,-0.57289,0.276622,-4.83252,1.65223e-05
17550,166637103222882304,-24.7366,21.0896,-243.373,-0.344264,0.28107,-3.29764,     0
17551,211690760418893826,-26.9051,16.5894,-236.747,0.0742545,-0.400368,0.104082,1.81814e-05
17552,864707277532168192,-28.9536,12.3384,-263.479,-2.162,0.910967,-19.5276,5.84915e-05
17553,954765251306323968,-23.7645,23.1069,-255.292,-0.396541,0.373057,-3.99314,1.07748e-05
17554,337776362964123648,-29.3494,11.5171,-268.902,-1.27418,0.491077,-12.0359,     0
17555,734096772304994304,-25.0597,20.419,-229.755,-0.236825,0.180913,-2.09523,1.07578e-05
17556,711582416300408832,-31.5852,-1.69978,-254.031,-0.49012,-0.0166001,-3.90256,1.16131e-05
17557,801651453910319104,-31.3574,2.33949,-218.339,-3.38421,0.261835,-23.6955,     0
17558,671039368135180288,-30.7553,13.0133,-210.868,-0.213402,0.0792859,-1.42594,8.93041e-06
17559,324261990669221888,-30.8116,12.0147,-253.532,-0.50921,0.209046,-4.18222,1.51285e-05
17560,864697794244378624,-31.1743,5.58441,-220.519,-0.591606,0.115746,-4.16326,1.72009e-05
17561,337771483881275392,-31.3552,2.37732,-272.069,-0.651236,0.0398023,-5.82786,1.68511e-05
17562,864707277532168192,-30.7507,13.0951,-279.708,-2.1619,0.910689,-19.5276,4.8093e-05
17563,851190225177673728,-31.0986,6.92678,-251.744,-0.668804,0.139431,-5.60139,1.50164e-05
17564,671039230696226816,-30.9665,9.26912,-216.241,-0.142097,0.0523316,-1.00313,     0
17565,337776362980904961,-30.8835,10.7405,-269.791,-0.518708,-0.261684,-0.30047,1.53128e-05
17566,662032100160962560,-31.0372,8.01495,-249.787,-0.695737,0.170296,-5.3617,2.21422e-05
17567,4504630419521536,-30.7786,12.5992,-250.865,-0.650585,0.276819,-5.33166,1.41694e-05
17568,153134550677979136,-30.9706,9.19624,-238.214,-0.431013,0.138396,-3.36535,1.07578e-05
17569,153125067390189568,-30.7982,12.2523,-275.679,-0.728877,0.299266,-6.60012,     0
17570,445866189994852352,-31.3133,3.12134,-258.954,-2.11209,0.22031,-17.1354,4.87756e-05
17571,94582120525070336,-31.3565,2.35408,-231.202,-0.572058,0.0522047,-4.35066,1.39405e-05
17572,517919179827838976,-30.9615,9.35738,-226.991,-0.715686,0.205717,-5.06954,2.05803e-05
17573,671073315556687872,-30.7905,12.3887,-243.381,-0.210325,0.0942899,-1.66836,9.43373e-06
17574,864694152112111616,-31.3287,2.84736,-213.344,-0.904994,0.0915297,-6.11661,2.24178e-05
17575,337776500403077120,-31.1765,5.54572,-218.026,-0.559496,0.109149,-4.08737,1.64537e-05
17576,211690073207341056,-31.3994,1.59427,-266.985,-0.670759,0.0247324,-5.78097,1.2861e-05
17577,396317798000754688,-31.4106,1.39599,-226.756,-1.35521,0.0684929,-9.96871,2.95365e-05
17578,337776362980909058,-30.7971,12.2717,-270.806,-0.231148,0.121064,-0.303661,1.64322e-05
17579,270217695629148160,-31.5018,-0.220397,-225.629,-0.562928,0.00622423,-3.88429,1.37049e-05
17580,517915606415048704,-29.7015,-11.8084,-164.333,-1.01877,-0.395697,-5.38843,2.42737e-05
17581,864699306072866816,-34.0847,0.728175,-179.883,-0.574158,0.00178791,-3.00273,1.05554e-05
17582,639511490683994112,-29.5057,-12.3683,-153.985,-0.211263,-0.0783252,-1.11605,1.2457e-05
17583,837684786414747648,-32.19,-4.69091,-144.019,-0.210039,-0.0407994,-0.876324,1.4789e-05
17584,954765938501091328,-29.7808,-11.5815,-190.609,-0.227494,-0.0787496,-1.34561,1.64322e-05
17585,427843201550778368,-29.5308,-12.2965,-151.377,-1.61851,-0.685495,-8.35029,3.50184e-05
17586,328763391273336832,-29.9092,-11.2143,-139.623,-0.981557,-0.358399,-4.66688,2.99793e-05
17587,558446972269232128,-33.5263,-0.86887,-160.881,-0.342643,0.00219268,-1.76076,9.43373e-06
17588,878207974651199488,-32.5755,-3.58835,-182.499,-0.192339,-0.0112538,-1.0827,     0
17589,873728220682256384,-31.6232,-6.31218,-177.314,-0.387703,-0.0620233,-2.30316,1.00827e-05
17590,878204057641025536,-29.0725,-13.6073,-174.409,-1.61365,-0.745265,-9.72734,3.53354e-05
17591,873702176000573440,-32.9631,-2.47982,-148.718,-0.612118,-0.0567169,-2.80501,1.47392e-05
17592,860193988458577920,-33.7262,-0.297286,-199.09,-0.785886,-0.0175211,-4.63071,1.55156e-05
17593,315255684767678464,-29.8569,-11.3638,-178.863,-0.53684,-0.180906,-3.09621,1.28255e-05
17594,734105362239586304,-33.1567,-1.92594,-181.126,-0.347043,-0.00961762,-1.86301,1.06451e-05
17595,211669869681180672,-28.913,-14.0636,-145.543,-0.503945,-0.256438,-2.61868,1.37641e-05
17596,558449721048301568,-29.1396,-13.4156,-160.65,-0.437251,-0.190286,-2.54823,1.07578e-05
17597,873714201909002240,-29.7734,-11.6028,-209.413,-0.21685,-0.0737159,-1.51331,1.07578e-05
17598,301748459298357248,-32.0905,-4.97558,-142.169,-0.484058,-0.0660087,-1.99667,1.51401e-05
17599,743105895705083904,-33.0981,-2.09359,-146.251,-0.514109,-0.0414452,-2.24806,9.05545e-06
17600,873705818132840448,-30.9179,-8.32923,-163.585,-0.171883,-0.0364075,-0.903308,1.16131e-05
17601,693558878100520960,-31.7092,-6.06621,-162.621,-0.154733,-0.0398593,-0.838978,1.35552e-05
17602,454871190226337792,-32.0017,-5.22942,-150.167,-0.234664,-0.0481982,-1.10336,1.00827e-05
17603,716080380930686976,-33.9514,0.346892,-165.882,-0.353181,-0.00174616,-1.5867,1.76477e-05
17604,103589457218764800,-34.0037,0.496597,-175.8,-1.37753,0.0085088,-7.04117,2.41908e-05
17605,923244383241764864,-32.1005,-4.94687,-172.887,-0.532951,-0.0729286,-2.75138,1.23091e-05
17606,797155069828005888,-31.9757,-5.30383,-205.456,-0.271166,-0.0363245,-1.72162,1.16131e-05
17607,63053418440163328,-31.1116,-7.77535,-173.633,-0.588839,-0.137739,-3.25908,1.35461e-05
17608,797141119774228480,-29.1066,-13.5099,-164.859,-0.431429,-0.188962,-2.39701,1.00827e-05
17609,743112630213804032,-29.2376,-13.1351,-141.567,-0.144519,-0.0746693,-0.706994,1.21598e-05
17610,4515350657892352,-29.5142,-12.3439,-151.261,-0.576635,-0.252529,-2.97825,1.9856e-05
17611,225184035817652224,-29.2369,-13.1372,-171.059,-2.47495,-1.12123,-14.0487,6.16499e-05
17612,716074677214117888,-31.5915,-6.40285,-182.165,-0.349989,-0.0612178,-1.94338,1.2457e-05
17613,837677295991783424,-32.4173,-4.04089,-148.309,-0.511426,-0.0538554,-2.16151,1.51439e-05
17614,968282441099771904,-29.9449,-11.1123,-149.085,-0.215336,-0.0702051,-1.02099,1.35552e-05
17615,707068440032051200,-32.4792,-3.86377,-158.918,-0.454868,-0.0431824,-2.17563,1.4789e-05
17616,27032111844163584,-29.0715,-13.6102,-167.065,-0.228588,-0.117529,-1.32402,1.2457e-05
17617,265714920635498496,-29.657,-11.9357,-149.364,-0.368075,-0.158234,-1.88706,1.07578e-05
17618,819656300412534784,-29.8246,-11.4561,-178.43,-0.567171,-0.207866,-3.43775,1.91586e-05
17619,364819813521948672,-25.6824,-19.185,-206.608,-0.0916641,-0.106427,-0.618869,     0
17620,797141119774228480,-30.2897,-14.0269,-171.43,-0.432317,-0.188255,-2.39687,8.93041e-06
17621,819656300412534784,-31.9067,-12.2166,-191.044,-0.567937,-0.206499,-3.43764,1.53269e-05
17622,734096978463424512,-26.6927,-18.0539,-189.32,-1.36997,-0.915284,-9.54394,3.532e-05
17623,743112630213804032,-30.4999,-13.7915,-147.751,-0.1442,-0.0755162,-0.70693,9.53067e-06
17624,315255684767678464,-32.0199,-12.0898,-191.332,-0.53707,-0.179588,-3.09621,1.11154e-05
17625,734097115902377984,-28.2608,-16.2984,-194.591,-6.14674,-3.55635,-41.7979,6.77759e-05
17626,954765938501091328,-31.8422,-12.2888,-202.79,-0.228205,-0.0764591,-1.34557,1.31458e-05
17627,355792960496861184,-27.6949,-16.9319,-160.751,-0.140399,-0.097409,-0.832418,1.2457e-05
17628,265714920635498496,-31.4618,-12.7147,-158.623,-0.367767,-0.159185,-1.88699,9.43373e-06
17629,734105224800632832,-26.2808,-18.5151,-187.181,-0.447146,-0.303411,-3.10759,1.57733e-05
17630,63066750018650112,-28.1826,-16.3859,-169.699,-0.242688,-0.129724,-1.42956,1.4789e-05
17631,0,-24.3341,-20.6946,-144.03,458599,-88270.3,-884249,     0
17632,941255551935840256,-22.6278,-22.6049,-207.306,-0.314695,-0.300464,-2.89748,1.07578e-05
17633,432349687396171776,-22.4437,-22.811,-202.618,-0.641079,-0.664622,-6.1471,     0
17634,968282441099771904,-32.2337,-11.8505,-159.926,-0.215673,-0.0680842,-1.021,1.13863e-05
17635,734108523335516160,-21.5727,-23.7861,-139.847,-0.190133,-0.195068,-1.16194,1.00647e-05
17636,211674405166645248,-27.9744,-16.619,-201.733,-0.346504,-0.217221,-2.57765,1.81814e-05
17637,225184035817652224,-30.552,-13.7332,-178.524,-2.47444,-1.12161,-14.0487,5.17859e-05
17638,734096703585517568,-26.6201,-18.1352,-170.046,-1.79779,-1.21238,-11.272,8.63745e-05
17639,639511490683994112,-31.2107,-12.9958,-162.984,-0.211335,-0.0772324,-1.11604,1.06451e-05
17640,878204057641025536,-30.1997,-14.1276,-181.203,-1.6141,-0.744369,-9.72728,3.06241e-05
17641,166645486999044096,-25.9195,-18.9196,-197.991,-0.79988,-0.594663,-6.08474,1.93062e-05
17642,671072628361920512,-29.4461,-14.9714,-180.34,-1.31926,-0.757729,-8.40671,3.28222e-05
17643,139621896369995776,-25.0284,-19.9172,-168.367,-0.347409,-0.26481,-2.42099,2.87563e-05
17644,950272990392614912,-22.3823,-22.8797,-168.758,-0.190859,-0.202886,-1.42932,1.2457e-05
17645,851186514325929984,-25.1777,-19.75,-139.138,-1.73367,-1.37242,-10.2688,3.76301e-05
17646,689053285608325120,-23.3689,-21.7751,-165.041,-0.663632,-0.60567,-4.68486,2.03884e-05
17647,328763391273336832,-32.0915,-12.0096,-149.996,-0.981814,-0.357633,-4.66684,2.02801e-05
17648,225190220570558464,-27.876,-16.7291,-190.358,-0.759801,-0.445211,-5.0122,2.00405e-05
17649,837674615932190720,-24.1522,-20.8982,-202.718,-0.400059,-0.333327,-3.12219,3.41918e-05
17650,526923080547696640,-30.3286,-13.9833,-139.403,-0.370543,-0.160156,-1.6817,7.7781e-06
17651,707072563200655360,-26.7286,-18.0138,-161.524,-0.76028,-0.501088,-4.47546,1.67026e-05
17652,693554961090347008,-25.3721,-19.5324,-142.11,-0.506714,-0.401417,-3.01769,1.31426e-05
17653,409839935596527616,-26.4787,-18.2935,-178.375,0.292257,-0.146973,-0.626764,2.87563e-05
17654,4515350657892352,-31.1512,-13.0624,-159.719,-0.576233,-0.2537,-2.97818,1.58848e-05
17655,747599462288850944,-24.3952,-20.6261,-178.883,-0.145276,-0.110851,-1.02321,1.07578e-05
17656,211669869681180672,-29.8365,-14.5342,-150.344,-0.504005,-0.257153,-2.61856,1.1762e-05
17657,220710672760045568,-22.8337,-22.3744,-202.947,-0.178329,-0.0631379,-1.36251,     0
17658,427843201550778368,-31.2024,-13.005,-160.002,-1.61879,-0.686634,-8.3501,3.03493e-05
17659,558449721048301568,-30.3617,-13.9462,-167.77,-0.43777,-0.189863,-2.54812,9.43373e-06
17660,963772656719495168,-26.7982,-17.9358,-152.874,-0.227413,-0.162888,-1.34293,2.35432e-05
17661,878208936723873792,-25.6189,-19.2561,-173.252,-0.227737,-0.159955,-1.51813,1.07578e-05
17662,225184104537128960,-21.4516,-23.9217,-155.067,-0.767492,-0.841264,-5.30762,2.34929e-05
17663,225190426728988672,-26.1078,-18.7088,-191.493,-1.1468,-0.833252,-8.21167,2.86439e-05
17664,117099431467155456,-21.2378,-24.161,-139.741,-0.252536,-0.302348,-1.71526,9.43373e-06
17665,94579921501814784,-23.1839,-21.9822,-142.139,-0.584846,-0.56723,-3.79795,1.41735e-05
17666,851181703962558464,-24.8558,-20.1105,-170.165,-2.05759,-1.65182,-14.8193,     0
17667,716079006541152256,-26.6343,-18.1193,-146.902,-0.363073,-0.183742,-1.48563,     0
17668,27032111844163584,-30.1602,-14.1719,-173.376,-0.228375,-0.117769,-1.324,1.06451e-05
17669,864707002654261248,-12.7459,-29.3068,-141.781,-0.202963,-0.490696,-2.32492,1.05423e-05
17670,0,-19.8038,-25.9057,-162.876,-224705,-103046,-968963,     0
17671,4527514005274624,-18.8521,-26.3643,-168.898,-0.165481,-0.215433,-1.40866,1.35552e-05
17672,824162442660544512,-19.0911,-26.2492,-155.351,-0.156444,-0.198887,-1.22464,1.2457e-05
17673,459369910770860032,-15.3658,-28.0443,-170.376,-0.140805,-0.275761,-1.63504,1.35552e-05
17674,941261186932932608,-10.6275,-30.3276,-176.708,-0.0417017,-0.148624,-0.880071,1.16131e-05
17675,153154479326232576,-10.6015,-30.3402,-178.082,-0.290885,-0.461139,-3.06883,1.01437e-05
17676,454865967546105856,-11.3526,-29.9782,-155.623,-0.254441,-0.696907,-3.58501,1.72585e-05
17677,445872306028281856,-12.5021,-29.4243,-188.304,-0.0770758,-0.204475,-1.25475,     0
17678,657528844130975744,-13.1459,-29.1141,-167.673,-0.712424,-1.60283,-9.01859,4.07507e-05
17679,851186445606453248,-21.0134,-25.3228,-206.996,-0.435113,-0.50842,-4.40336,1.36726e-05
17680,94577653759082496,-19.6038,-26.0021,-173.021,-0.159758,-0.196353,-1.39426,1.64322e-05
17681,225184104537128960,-22.2061,-24.7481,-160.283,-0.768144,-0.840903,-5.3075,2.03605e-05
17682,657533860652777472,-16.806,-27.3503,-202.568,-0.746522,-1.19722,-8.75315,3.33211e-05
17683,117099431467155456,-21.8647,-24.9126,-144.003,-0.252832,-0.302944,-1.71507,8.1097e-06
17684,189152490019618816,-11.7266,-29.798,-176.478,-0.197089,-0.527216,-3.10053,1.37237e-05
17685,94579921501814784,-24.7629,-23.516,-152.402,-0.584026,-0.568317,-3.79788,1.21843e-05
17686,671038406062505984,-16.474,-27.5103,-161.062,-0.675767,-1.14932,-6.60297,3.16532e-05
17687,734102132424179712,-14.7389,-28.3464,-142.441,-0.265767,-0.532155,-2.60411,1.89352e-05
17688,292735487607570432,-18.437,-26.5644,-178.22,-0.0885696,-0.144759,-0.996567,1.35552e-05
17689,418842118329466880,-20.8076,-25.4221,-187.24,-0.328795,-0.41517,-3.08648,1.4195e-05
17690,707065622533505024,-14.455,-28.4833,-152.455,-0.156969,-0.330365,-1.71267,1.2457e-05
17691,144115531673239552,-16.2956,-27.5963,-179.655,-0.321941,-0.566297,-3.44782,     0
17692,225185753804570624,-19.8597,-25.8788,-183.973,-0.123398,-0.17541,-1.17445,1.64322e-05
17693,689053285608325120,-25.1008,-23.3532,-177.259,-0.665001,-0.60372,-4.68488,1.74228e-05
17694,752101481368256512,-20.8923,-25.3812,-196.576,-0.220412,-0.252781,-1.92367,1.2457e-05
17695,211670488156471296,-15.2241,-28.1126,-205.612,-0.0931125,-0.193067,-1.39815,1.00827e-05
17696,337776294244646912,-12.0094,-29.6617,-142.816,-0.0924581,-0.203335,-1.0668,9.43373e-06
17697,734108523335516160,-22.4146,-24.6477,-144.985,-0.190862,-0.194388,-1.16189,8.5163e-06
17698,67554819044278272,-19.2042,-26.1947,-161.187,-0.411453,-0.576021,-3.56304,1.43429e-05
17699,301759798012018688,-18.1749,-26.6907,-202.09,-0.298973,-0.423464,-3.09111,     0
